-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2025 in LST
Location: latitude  8.5308   longitude 76.9296 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 86.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,PS,WS10M,T2M_MAX,T2M_MIN
2014,12,29,4.9258,3.87,80.93,99.93,2.62,28.42,24.82
2014,12,30,4.3366,0.82,84.89,99.81,3.53,28.19,25.1
2014,12,31,5.0275,1.1,86.11,99.81,3.53,28.07,24.66
2015,1,1,5.6906,0.84,82.84,99.97,3.83,27.38,24.19
2015,1,2,6.1834,0.0,68.9,100.17,2.78,28.14,23.75
2015,1,3,6.1735,0.0,67.82,100.25,1.96,28.79,23.36
2015,1,4,5.8788,0.0,72.76,100.2,1.71,29.06,23.48
2015,1,5,6.1001,0.0,78.24,100.15,3.02,29.3,23.58
2015,1,6,4.9382,0.0,78.16,100.22,2.6,28.99,23.01
2015,1,7,5.1998,0.0,77.91,100.22,2.43,28.63,22.45
2015,1,8,5.1936,0.02,76.83,100.24,1.64,28.54,23.73
2015,1,9,3.9866,0.01,77.85,100.31,1.62,28.25,24.04
2015,1,10,5.5322,0.0,78.14,100.27,3.94,28.81,22.82
2015,1,11,5.94,0.0,77.17,100.28,5.05,28.01,20.64
2015,1,12,5.9705,0.0,72.85,100.26,4.04,27.83,20.03
2015,1,13,6.0773,0.0,70.83,100.2,4.02,28.03,20.55
2015,1,14,5.2522,0.0,75.71,100.18,3.19,28.12,20.65
2015,1,15,5.9575,0.0,74.89,100.2,3.11,28.52,20.7
2015,1,16,6.1428,0.0,77.23,100.2,3.5,28.87,20.75
2015,1,17,6.0019,0.0,79.56,100.23,4.03,29.59,22.31
2015,1,18,5.4569,0.0,77.13,100.26,4.06,29.64,22.6
2015,1,19,5.4989,0.0,75.01,100.24,4.6,29.72,22.01
2015,1,20,5.7917,0.0,75.01,100.38,4.51,29.48,20.98
2015,1,21,5.7036,0.12,75.93,100.49,4.93,29.45,21.49
2015,1,22,5.8356,1.43,68.5,100.49,3.83,29.67,20.69
2015,1,23,6.3062,0.07,73.81,100.27,2.72,29.97,22.43
2015,1,24,6.3708,0.05,74.28,100.25,3.63,30.31,22.46
2015,1,25,5.885,0.01,74.85,100.33,4.96,30.62,23.15
2015,1,26,6.36,0.01,71.05,100.23,4.41,30.61,21.68
2015,1,27,5.9544,0.0,72.79,100.13,4.83,30.68,22.23
2015,1,28,6.251,0.0,74.92,100.02,4.19,31.05,22.71
2015,1,29,5.4893,0.0,71.89,100.14,3.16,30.95,23.12
2015,1,30,5.563,0.0,71.12,100.27,3.37,30.76,24.1
2015,1,31,5.6186,0.0,67.71,100.26,5.23,31.36,23.71
2015,2,1,6.0794,0.0,67.65,100.25,4.0,31.24,22.6
2015,2,2,6.1495,0.0,67.33,100.28,5.52,31.68,22.78
2015,2,3,6.3746,0.0,68.51,100.4,6.13,31.83,22.36
2015,2,4,5.2574,0.02,69.97,100.38,6.19,30.68,23.32
2015,2,5,5.4031,0.09,69.36,100.25,6.1,31.25,23.53
2015,2,6,5.9474,0.09,68.5,100.24,4.23,31.51,23.57
2015,2,7,6.0607,0.12,67.44,100.24,3.14,31.55,23.41
2015,2,8,6.2002,0.01,65.88,100.18,3.67,31.59,23.25
2015,2,9,6.402,0.04,66.7,100.14,3.41,32.14,23.17
2015,2,10,5.4252,0.11,69.45,100.19,4.3,30.75,23.95
2015,2,11,6.1438,0.02,66.7,100.14,3.39,32.19,24.03
2015,2,12,6.4428,0.02,66.96,100.1,3.29,33.07,24.55
2015,2,13,6.1795,0.03,67.1,100.15,2.68,32.98,24.5
2015,2,14,5.7708,0.01,67.44,100.07,2.43,32.89,24.63
2015,2,15,6.1368,0.0,60.5,100.07,2.51,33.36,23.83
2015,2,16,6.2496,0.0,60.47,100.18,3.39,32.73,23.14
2015,2,17,6.0862,0.0,61.02,100.2,2.63,32.19,22.8
2015,2,18,6.1058,0.0,56.18,100.16,2.21,31.93,23.52
2015,2,19,6.6667,0.0,57.9,100.12,2.28,32.73,22.58
2015,2,20,6.953,0.0,59.19,100.08,4.14,33.16,22.89
2015,2,21,6.9998,0.0,65.73,100.08,4.31,32.93,21.67
2015,2,22,7.1023,0.0,62.46,100.11,4.04,33.25,21.37
2015,2,23,7.1179,0.0,59.59,100.17,3.59,33.43,21.61
2015,2,24,6.631,0.0,61.41,100.09,2.95,33.04,23.01
2015,2,25,6.7625,0.02,65.86,100.0,2.38,32.99,24.94
2015,2,26,6.6494,0.05,65.42,99.94,2.06,32.73,26.02
2015,2,27,5.8846,0.14,71.75,100.0,2.8,31.16,25.97
2015,2,28,6.0734,0.25,72.42,100.02,2.21,31.06,25.72
2015,3,1,6.8563,0.05,67.83,100.05,2.14,32.69,26.0
2015,3,2,6.379,0.16,70.24,100.16,2.62,32.31,25.63
2015,3,3,5.0162,0.71,71.54,100.11,3.29,32.42,25.97
2015,3,4,5.9225,0.58,76.83,100.12,3.1,29.25,26.25
2015,3,5,6.6958,0.12,66.18,100.09,2.19,34.25,25.87
2015,3,6,6.3372,0.82,68.39,100.22,2.21,33.53,25.81
2015,3,7,6.7591,0.91,68.43,100.15,1.77,33.48,26.03
2015,3,8,6.7615,0.31,61.82,100.2,3.32,34.29,25.38
2015,3,9,6.5112,0.09,63.87,100.29,2.58,34.12,24.9
2015,3,10,6.3835,0.1,60.98,100.27,2.42,34.43,25.55
2015,3,11,6.9288,0.03,57.9,100.19,3.42,34.65,24.53
2015,3,12,7.0145,0.05,61.43,100.17,3.48,35.06,24.77
2015,3,13,6.8026,0.99,61.98,100.16,2.75,34.26,26.04
2015,3,14,5.448,12.62,71.31,100.23,3.9,31.91,25.48
2015,3,15,6.8719,6.75,74.68,100.25,3.92,31.27,25.53
2015,3,16,6.409,5.6,75.96,100.24,3.03,32.1,25.02
2015,3,17,6.9437,0.87,70.16,100.18,2.56,32.32,25.22
2015,3,18,6.7723,0.0,65.41,100.08,1.82,32.82,25.82
2015,3,19,6.9794,0.0,60.99,100.07,1.55,33.97,26.61
2015,3,20,6.9823,0.0,62.06,100.14,2.15,34.28,25.44
2015,3,21,6.9504,0.02,64.91,100.21,3.21,34.68,24.4
2015,3,22,7.0939,0.0,62.48,100.18,2.92,35.01,23.99
2015,3,23,6.5268,0.0,63.35,100.06,2.04,35.05,26.26
2015,3,24,6.3979,0.0,70.56,99.98,2.38,33.46,26.85
2015,3,25,6.2926,0.0,66.65,100.03,2.61,33.72,26.82
2015,3,26,6.9065,0.0,62.45,100.11,3.14,35.39,25.3
2015,3,27,6.8746,0.25,60.4,100.14,2.66,35.55,25.47
2015,3,28,6.7135,1.33,61.95,100.07,2.57,35.25,26.44
2015,3,29,6.7267,1.82,66.83,99.99,2.63,34.38,26.78
2015,3,30,6.8542,1.0,67.3,99.97,2.59,33.39,26.7
2015,3,31,6.2537,4.23,67.82,100.01,1.54,33.21,26.9
2015,4,1,5.8375,3.02,70.01,100.02,1.77,32.93,27.04
2015,4,2,5.6753,1.88,69.65,99.99,2.22,33.29,26.66
2015,4,3,6.8009,0.42,69.95,99.85,3.57,32.81,26.86
2015,4,4,6.4253,0.34,74.61,99.64,3.78,31.9,27.2
2015,4,5,6.5714,0.29,69.89,99.69,2.8,33.3,27.14
2015,4,6,6.3446,0.94,70.21,99.78,2.51,33.63,27.44
2015,4,7,6.7099,10.88,75.35,99.85,2.65,32.44,26.95
2015,4,8,2.7473,13.74,75.16,99.97,2.89,30.77,26.66
2015,4,9,6.9974,2.89,68.76,99.98,3.94,32.36,26.46
2015,4,10,6.336,4.52,73.17,100.07,2.13,32.21,26.17
2015,4,11,6.5254,10.2,77.7,100.15,1.95,30.99,26.88
2015,4,12,4.805,10.63,78.25,100.26,1.83,29.42,26.7
2015,4,13,5.2354,15.17,72.32,100.22,1.58,30.82,26.49
2015,4,14,6.5698,5.27,73.74,100.06,2.25,31.11,25.86
2015,4,15,6.7154,2.97,72.75,100.06,2.21,31.41,26.21
2015,4,16,6.2371,2.36,70.03,100.2,2.14,31.94,26.72
2015,4,17,6.7368,10.05,75.32,100.12,3.19,31.43,26.74
2015,4,18,6.3086,5.38,77.98,99.89,3.19,30.9,26.32
2015,4,19,6.6415,1.16,74.58,99.87,2.15,31.13,26.58
2015,4,20,5.8358,12.27,75.66,99.96,2.02,31.65,26.62
2015,4,21,3.3857,61.38,82.39,100.01,1.97,29.38,26.08
2015,4,22,5.6398,42.45,84.5,100.02,2.12,28.4,25.78
2015,4,23,6.9108,0.96,80.84,100.05,3.05,29.9,26.65
2015,4,24,6.1104,10.56,81.82,100.04,2.82,30.32,26.65
2015,4,25,5.6794,14.31,71.79,99.99,2.17,30.26,26.89
2015,4,26,6.6043,0.79,74.77,99.96,2.21,30.87,26.25
2015,4,27,6.4159,1.75,73.4,100.04,1.86,31.74,26.03
2015,4,28,6.7135,0.7,74.37,100.04,1.49,31.44,26.76
2015,4,29,6.983,0.13,75.89,100.02,1.96,31.04,27.18
2015,4,30,6.2064,0.23,79.9,100.1,3.34,30.53,26.92
2015,5,1,6.0053,0.2,80.42,100.03,3.25,30.81,27.09
2015,5,2,6.4738,0.21,82.45,100.0,3.57,30.51,26.75
2015,5,3,6.6223,0.15,82.94,99.95,3.84,29.95,26.84
2015,5,4,5.7658,1.11,77.64,99.94,3.13,30.62,26.74
2015,5,5,5.4746,0.55,76.68,99.9,2.46,30.49,26.83
2015,5,6,5.8922,0.41,74.62,99.85,2.44,30.45,27.17
2015,5,7,2.8176,0.88,79.46,99.98,3.36,29.82,26.82
2015,5,8,6.5222,3.11,80.04,99.88,3.95,30.81,26.09
2015,5,9,4.3157,3.45,84.37,99.79,4.55,29.56,27.13
2015,5,10,2.2817,7.06,77.65,99.77,3.01,30.74,26.85
2015,5,11,1.5031,26.13,80.03,99.9,2.39,28.97,26.0
2015,5,12,2.9028,11.59,71.73,99.88,2.88,31.2,25.64
2015,5,13,2.5714,12.32,81.86,99.8,2.31,29.34,25.88
2015,5,14,5.6995,8.23,82.84,99.77,2.98,29.8,26.21
2015,5,15,5.4449,11.18,86.38,99.85,3.72,28.8,26.93
2015,5,16,2.0462,40.81,89.0,99.81,4.53,28.87,27.15
2015,5,17,1.5919,83.46,90.99,99.79,4.96,28.31,27.28
2015,5,18,3.3206,23.7,90.33,99.84,3.72,28.69,26.87
2015,5,19,1.9183,27.01,91.29,99.95,3.81,28.65,26.4
2015,5,20,5.777,7.92,89.18,100.02,3.72,28.73,26.21
2015,5,21,5.1586,6.21,90.03,100.04,4.37,28.59,26.83
2015,5,22,5.472,1.11,85.72,100.06,4.32,29.26,26.96
2015,5,23,5.4485,5.14,85.43,100.06,5.15,28.44,26.71
2015,5,24,5.2248,7.14,86.77,100.08,4.62,28.83,26.16
2015,5,25,5.1898,4.0,86.97,100.02,4.76,29.44,26.91
2015,5,26,5.1156,0.38,87.81,100.06,5.53,28.92,27.21
2015,5,27,6.1483,0.11,87.07,99.98,5.03,28.84,27.11
2015,5,28,5.5164,0.27,83.64,99.86,5.18,28.58,26.78
2015,5,29,6.0156,0.43,83.9,99.87,4.94,29.58,26.75
2015,5,30,5.3628,2.89,87.3,99.88,4.43,28.84,26.33
2015,5,31,3.9782,8.08,86.39,99.86,4.14,28.27,26.26
2015,6,1,2.4485,2.92,83.11,99.84,4.13,28.28,26.29
2015,6,2,5.8217,4.58,85.81,99.87,3.93,28.82,26.2
2015,6,3,6.0166,11.14,88.25,99.76,3.74,28.53,26.21
2015,6,4,3.9338,12.97,88.3,99.76,3.65,28.32,25.89
2015,6,5,2.8337,7.05,88.26,99.89,3.13,27.15,25.81
2015,6,6,6.3804,1.65,85.35,99.83,2.44,29.03,25.76
2015,6,7,5.8363,32.92,87.89,99.85,3.7,29.06,26.26
2015,6,8,3.7277,3.14,86.39,99.95,4.52,29.14,25.81
2015,6,9,6.4798,4.25,84.74,99.95,4.0,28.27,25.66
2015,6,10,5.875,1.86,87.61,99.88,3.95,28.03,26.25
2015,6,11,5.1329,4.22,86.24,99.88,4.76,28.32,26.16
2015,6,12,4.7371,4.6,87.1,99.94,4.94,27.07,25.53
2015,6,13,6.4303,8.86,85.74,99.87,5.04,28.54,25.83
2015,6,14,6.0046,5.62,86.91,99.82,4.36,28.83,25.37
2015,6,15,2.8044,6.93,88.48,99.83,5.18,28.16,25.83
2015,6,16,3.4044,11.29,85.52,99.84,5.38,28.38,25.83
2015,6,17,4.1328,4.45,83.87,99.76,5.5,28.64,25.83
2015,6,18,2.8944,4.64,87.79,99.73,5.38,28.05,26.11
2015,6,19,4.932,9.82,89.58,99.8,5.98,28.65,26.33
2015,6,20,5.6203,3.17,87.42,99.78,6.45,28.86,26.91
2015,6,21,6.3566,5.26,86.21,99.86,5.98,28.92,26.87
2015,6,22,5.9429,5.88,87.48,99.87,5.46,28.94,26.52
2015,6,23,6.234,3.71,87.64,99.95,5.13,28.78,26.18
2015,6,24,5.9614,7.51,89.74,100.08,4.83,28.34,25.71
2015,6,25,5.6654,14.79,88.98,100.05,5.61,28.35,26.16
2015,6,26,4.4059,18.89,86.85,100.01,6.68,28.11,24.91
2015,6,27,2.0352,69.42,87.77,100.04,6.3,28.26,25.2
2015,6,28,3.7915,25.18,88.08,100.1,5.51,28.45,26.03
2015,6,29,2.6412,7.47,89.74,100.24,5.31,27.72,25.59
2015,6,30,5.3057,0.76,89.75,100.11,4.27,28.21,25.31
2015,7,1,5.9822,1.78,91.48,100.15,3.82,28.25,25.36
2015,7,2,5.9669,0.97,89.65,100.17,4.75,28.26,25.81
2015,7,3,5.9966,1.1,88.7,100.18,4.64,28.39,25.95
2015,7,4,5.8718,2.36,89.23,100.14,5.6,27.75,26.54
2015,7,5,5.8579,1.1,87.41,100.01,6.6,28.39,26.4
2015,7,6,5.659,0.23,85.42,99.96,6.81,28.98,25.94
2015,7,7,5.7425,0.25,86.12,99.9,6.08,28.59,25.71
2015,7,8,6.4272,0.57,82.83,99.98,5.41,28.85,25.77
2015,7,9,5.7701,1.47,87.0,100.04,5.65,28.48,25.64
2015,7,10,3.2522,4.35,90.35,99.94,6.13,27.76,25.62
2015,7,11,4.4592,1.53,91.57,99.93,5.98,27.49,25.66
2015,7,12,4.9742,0.07,91.26,99.87,5.57,28.17,25.85
2015,7,13,6.1589,0.64,91.05,99.84,5.71,27.7,25.64
2015,7,14,5.585,2.16,92.65,99.75,6.26,27.52,25.51
2015,7,15,4.1242,3.3,92.63,99.7,6.33,26.96,25.57
2015,7,16,5.5687,18.39,92.1,99.7,5.61,27.34,25.32
2015,7,17,2.9556,4.5,89.65,99.8,6.5,27.33,25.11
2015,7,18,4.325,7.33,91.98,99.93,5.29,27.51,25.1
2015,7,19,3.2854,1.93,90.07,99.92,5.71,27.4,24.79
2015,7,20,4.9006,2.15,89.26,99.82,4.65,27.55,24.59
2015,7,21,4.6745,2.55,91.66,99.83,4.48,27.62,24.93
2015,7,22,3.2906,1.88,92.09,99.95,5.53,26.88,25.05
2015,7,23,5.0789,4.87,90.76,100.04,4.88,26.85,24.52
2015,7,24,5.0899,0.46,89.99,100.19,3.77,26.35,23.81
2015,7,25,6.0758,0.44,89.12,100.12,3.78,27.68,23.88
2015,7,26,5.0993,0.38,91.61,100.13,3.7,26.57,23.97
2015,7,27,6.546,0.21,92.12,100.11,3.03,27.48,23.87
2015,7,28,6.4843,0.09,91.27,100.13,3.82,27.73,24.26
2015,7,29,6.2897,0.26,90.61,100.12,3.78,27.4,24.27
2015,7,30,6.3626,0.0,86.93,100.14,3.97,27.36,24.29
2015,7,31,6.3559,0.03,86.41,100.08,4.43,27.56,24.16
2015,8,1,6.1025,0.38,86.18,100.12,5.3,28.59,25.14
2015,8,2,5.7895,0.61,88.25,100.14,5.67,28.01,24.59
2015,8,3,5.4797,1.01,88.46,100.13,4.82,27.82,24.52
2015,8,4,6.0427,1.61,90.48,100.1,4.52,27.39,25.17
2015,8,5,5.2975,1.87,90.86,100.13,4.17,27.26,24.7
2015,8,6,6.7385,1.33,90.59,99.98,4.33,27.89,24.12
2015,8,7,6.259,0.78,90.37,99.92,5.16,27.62,25.15
2015,8,8,6.0775,1.65,89.42,99.93,4.88,28.21,25.25
2015,8,9,5.3395,2.32,89.75,99.79,6.37,27.99,25.69
2015,8,10,4.5518,3.84,90.75,99.77,5.59,27.52,25.37
2015,8,11,5.4149,1.32,87.64,99.92,5.65,28.56,25.44
2015,8,12,5.3398,1.33,88.46,100.03,5.84,28.26,25.53
2015,8,13,6.0936,1.94,90.6,99.95,5.51,27.2,25.06
2015,8,14,6.1505,2.66,89.84,99.9,5.58,28.34,25.08
2015,8,15,6.0691,0.12,89.58,99.93,5.44,27.83,25.15
2015,8,16,4.7566,6.3,89.93,100.0,5.28,27.67,24.95
2015,8,17,6.0866,3.54,87.59,99.85,4.47,29.11,24.67
2015,8,18,5.838,8.18,90.68,99.9,2.57,27.48,24.58
2015,8,19,6.8467,2.31,88.39,100.04,3.45,27.87,24.51
2015,8,20,6.4373,3.97,86.29,100.15,3.6,27.96,25.52
2015,8,21,6.1087,6.62,88.33,100.1,3.64,27.91,25.37
2015,8,22,3.3727,6.34,89.19,100.06,4.17,27.51,25.37
2015,8,23,4.6889,0.76,87.56,100.1,3.98,27.97,24.6
2015,8,24,6.2806,0.12,84.42,100.11,4.8,28.5,24.79
2015,8,25,6.7349,0.03,89.02,100.0,5.11,27.62,25.21
2015,8,26,5.9846,0.02,87.64,99.94,5.51,27.91,25.01
2015,8,27,5.9501,0.07,86.98,99.96,4.74,28.19,25.03
2015,8,28,6.5006,0.22,87.88,100.03,4.27,28.1,25.42
2015,8,29,6.2172,0.18,86.9,99.98,4.48,28.48,25.49
2015,8,30,7.05,0.18,86.26,100.02,4.32,28.68,25.06
2015,8,31,6.7145,0.14,85.83,100.05,4.19,29.2,25.16
2015,9,1,6.7913,0.26,88.32,99.95,5.06,28.9,25.01
2015,9,2,6.0295,0.49,86.09,99.84,4.97,29.85,25.4
2015,9,3,5.3537,1.0,86.65,99.91,4.9,29.26,25.81
2015,9,4,2.1797,5.37,88.4,100.12,2.8,27.6,25.02
2015,9,5,5.5181,6.74,85.39,100.24,2.17,28.12,24.54
2015,9,6,4.3246,13.19,89.89,100.27,3.62,27.34,24.7
2015,9,7,2.5159,5.12,85.16,100.33,3.36,27.67,24.28
2015,9,8,4.9327,23.43,84.29,100.2,3.06,27.43,24.73
2015,9,9,2.6009,13.04,86.73,100.19,3.45,27.42,25.15
2015,9,10,3.6468,14.15,88.87,100.17,4.07,27.21,25.18
2015,9,11,4.5761,28.34,89.43,100.16,4.87,26.9,25.52
2015,9,12,5.7137,4.19,90.19,100.1,4.19,27.53,25.13
2015,9,13,6.4483,0.82,88.04,100.15,4.56,27.81,25.13
2015,9,14,6.5074,0.58,84.61,100.13,4.82,28.56,25.4
2015,9,15,5.5625,8.3,87.42,100.04,5.53,28.07,25.95
2015,9,16,6.0005,16.29,88.02,99.85,6.92,28.45,26.31
2015,9,17,4.8576,7.1,89.26,99.78,5.03,28.21,25.37
2015,9,18,5.5378,6.3,88.22,99.85,4.44,27.59,25.01
2015,9,19,5.2015,4.95,88.07,99.86,5.67,28.29,25.92
2015,9,20,5.2241,3.8,87.01,99.88,5.61,28.12,25.63
2015,9,21,5.4816,3.81,88.52,99.91,3.61,28.07,25.65
2015,9,22,6.4152,0.86,84.94,99.89,4.52,28.68,25.03
2015,9,23,5.9287,1.07,86.08,99.98,3.44,28.14,25.59
2015,9,24,5.6657,3.77,88.93,99.99,2.47,28.16,25.7
2015,9,25,6.4646,11.74,90.15,99.88,3.01,28.28,25.63
2015,9,26,6.2772,17.2,87.65,99.88,3.82,28.79,25.17
2015,9,27,3.4961,6.81,91.11,99.89,5.31,26.89,25.28
2015,9,28,5.8118,3.15,87.42,99.85,3.48,28.22,25.16
2015,9,29,4.8857,7.47,85.12,99.83,2.45,28.26,24.9
2015,9,30,5.0009,5.61,87.54,99.97,2.5,26.58,24.46
2015,10,1,4.7698,1.91,87.82,100.08,3.37,27.61,24.51
2015,10,2,4.536,3.41,85.39,100.26,3.97,27.7,25.37
2015,10,3,5.8068,11.4,87.03,100.28,3.64,28.08,25.07
2015,10,4,2.6098,10.19,89.19,100.26,3.87,27.26,25.8
2015,10,5,2.815,7.81,88.8,100.16,4.99,27.9,25.26
2015,10,6,5.4852,2.05,85.29,100.03,3.32,28.55,24.0
2015,10,7,6.1884,4.75,87.2,100.05,3.38,28.09,25.27
2015,10,8,4.3159,35.25,87.64,100.16,4.95,27.53,25.89
2015,10,9,2.9683,15.54,84.52,100.14,4.49,28.39,25.77
2015,10,10,4.8499,28.47,85.3,100.16,4.34,28.62,25.99
2015,10,11,6.1013,10.25,86.38,100.2,3.42,28.49,25.7
2015,10,12,5.6045,9.32,87.27,100.19,2.1,27.75,25.44
2015,10,13,5.298,6.28,83.1,100.18,1.52,28.03,25.51
2015,10,14,5.3561,2.28,81.67,100.18,2.24,29.22,25.36
2015,10,15,6.091,0.93,78.52,100.12,1.76,30.09,24.63
2015,10,16,6.252,0.72,76.8,100.11,1.38,30.95,25.69
2015,10,17,5.8894,0.66,77.19,100.12,1.44,30.88,25.55
2015,10,18,2.8661,2.8,81.46,100.18,1.82,29.7,25.94
2015,10,19,5.7259,2.23,88.13,100.14,3.74,28.23,25.82
2015,10,20,5.358,8.48,84.16,99.98,2.52,29.18,25.16
2015,10,21,5.9443,1.62,84.46,99.96,2.9,30.12,24.95
2015,10,22,6.0917,4.98,81.99,100.06,2.22,30.37,25.16
2015,10,23,3.7334,32.53,84.49,100.05,2.34,29.32,25.82
2015,10,24,4.5521,6.94,85.57,100.0,1.93,29.65,25.69
2015,10,25,2.4437,30.36,86.46,100.09,1.86,27.43,25.37
2015,10,26,4.788,0.62,75.06,100.16,1.38,29.98,25.26
2015,10,27,4.117,1.24,81.67,100.15,2.5,28.36,24.97
2015,10,28,3.0775,12.57,82.64,100.14,1.73,27.75,24.49
2015,10,29,5.7917,2.55,76.35,100.04,1.2,30.09,24.74
2015,10,30,4.5475,45.53,83.29,99.96,1.69,28.27,25.26
2015,10,31,3.4361,48.57,90.74,99.94,2.97,26.73,25.14
2015,11,1,2.795,14.3,89.76,100.08,4.09,27.55,24.91
2015,11,2,3.0206,14.5,87.66,100.22,3.2,27.52,24.55
2015,11,3,5.6443,10.23,82.51,100.21,1.76,28.06,24.39
2015,11,4,4.6169,18.37,85.63,100.13,2.83,28.29,25.47
2015,11,5,4.5413,2.54,86.35,100.14,3.72,27.68,24.69
2015,11,6,5.3203,20.23,81.84,100.01,1.33,28.14,25.24
2015,11,7,4.8502,38.95,86.87,99.99,1.46,27.18,25.18
2015,11,8,4.1431,17.87,85.22,100.04,2.57,27.84,24.98
2015,11,9,2.7758,10.11,86.41,100.01,3.04,27.25,25.19
2015,11,10,4.0246,3.01,84.99,99.88,3.41,28.63,25.33
2015,11,11,5.1125,2.7,83.81,99.94,2.93,29.05,25.55
2015,11,12,5.1365,4.71,82.45,100.15,3.16,28.57,25.18
2015,11,13,2.0278,19.98,81.99,100.16,2.89,28.08,24.81
2015,11,14,3.3043,3.2,85.02,99.93,1.75,27.27,24.78
2015,11,15,2.7538,11.28,87.11,99.85,3.36,26.63,24.71
2015,11,16,3.8906,8.67,87.26,99.8,4.01,28.23,24.66
2015,11,17,4.9702,7.35,87.32,99.83,3.59,28.22,25.26
2015,11,18,4.919,29.07,84.65,99.89,2.8,28.63,25.52
2015,11,19,3.9701,18.04,83.22,99.95,2.47,28.99,25.46
2015,11,20,5.6366,3.84,86.61,99.92,2.99,28.27,25.55
2015,11,21,5.4156,6.07,86.1,99.9,3.74,28.7,25.04
2015,11,22,4.0459,4.14,88.34,99.86,3.66,28.46,24.15
2015,11,23,4.3954,18.07,88.1,100.01,3.44,26.86,25.12
2015,11,24,5.5332,3.04,85.68,100.0,3.27,28.41,24.47
2015,11,25,6.0871,0.51,83.6,100.01,4.29,29.61,24.63
2015,11,26,5.9746,0.02,76.74,100.09,3.09,29.36,22.8
2015,11,27,5.4394,0.25,78.68,100.0,2.07,29.39,23.41
2015,11,28,4.7702,3.36,78.58,100.13,1.65,28.57,25.14
2015,11,29,5.597,5.91,81.38,100.17,3.75,29.51,24.26
2015,11,30,2.9976,14.46,85.17,100.2,2.63,27.18,24.53
2015,12,1,3.4841,10.19,84.72,100.08,2.1,27.23,24.9
2015,12,2,2.2541,11.41,91.43,100.08,3.47,26.34,25.29
2015,12,3,3.7198,3.16,85.6,100.06,1.87,27.02,25.39
2015,12,4,5.1158,4.89,82.16,99.94,1.79,29.49,25.33
2015,12,5,4.5972,5.19,88.64,99.89,3.48,27.45,25.17
2015,12,6,3.4375,1.86,89.99,99.9,5.07,27.7,25.14
2015,12,7,2.9688,29.94,88.96,100.0,3.33,28.31,25.27
2015,12,8,1.9889,9.07,86.43,100.09,3.0,27.94,24.11
2015,12,9,5.0964,1.23,87.36,100.11,3.56,28.51,24.14
2015,12,10,4.1062,3.98,89.41,100.12,4.29,27.68,25.18
2015,12,11,3.0154,2.49,85.03,100.09,2.49,28.17,25.01
2015,12,12,5.281,11.19,86.0,100.0,3.08,28.62,25.03
2015,12,13,4.8965,6.11,84.04,100.09,2.45,28.98,25.12
2015,12,14,5.1859,3.59,79.05,100.14,0.92,29.01,25.35
2015,12,15,5.4653,23.1,81.32,100.14,1.27,29.57,25.95
2015,12,16,4.9459,5.98,83.03,100.18,2.51,28.9,24.67
2015,12,17,5.785,0.99,80.64,100.15,3.37,28.81,22.75
2015,12,18,3.2988,2.03,85.74,100.19,2.48,28.88,23.88
2015,12,19,3.3278,17.65,88.0,100.29,3.07,27.99,24.66
2015,12,20,5.8874,12.16,86.82,100.27,4.84,28.56,24.29
2015,12,21,5.5747,0.03,80.3,100.33,4.06,28.28,22.94
2015,12,22,6.0482,0.0,82.89,100.38,4.41,28.17,21.17
2015,12,23,5.9352,0.0,84.55,100.39,3.91,28.5,21.21
2015,12,24,5.7521,0.0,82.93,100.32,3.59,28.21,22.14
2015,12,25,5.9693,0.0,82.95,100.28,4.34,28.02,21.8
2015,12,26,5.5646,0.0,85.14,100.26,4.77,28.51,21.95
2015,12,27,5.5903,2.5,85.04,100.28,5.43,28.97,22.87
2015,12,28,3.9266,1.38,85.55,100.35,7.04,28.41,23.2
2015,12,29,5.6162,1.39,85.56,100.3,5.41,28.76,23.09
2015,12,30,5.3611,0.11,83.71,100.18,5.31,29.42,23.07
2015,12,31,5.7679,0.0,84.1,100.27,5.7,28.33,21.64
2016,1,1,5.9206,0.0,80.1,100.41,5.27,28.06,22.01
2016,1,2,5.6465,0.0,80.86,100.47,4.68,28.45,21.51
2016,1,3,6.1159,0.0,79.82,100.4,5.05,28.14,21.35
2016,1,4,5.969,0.0,81.91,100.4,4.23,28.4,20.78
2016,1,5,5.9969,0.0,80.51,100.35,3.47,28.36,21.34
2016,1,6,5.6414,0.0,81.66,100.3,3.7,29.02,22.53
2016,1,7,5.4463,0.0,83.36,100.37,4.25,28.1,22.99
2016,1,8,5.3078,0.0,81.26,100.4,3.91,28.61,23.21
